date,symbol,shares,price,trade_value,costs,execution_type,scaling_applied
2024-07-01,SMR,586.55040571182,11.760000228881836,6897.8329054217365,10.346749358132605,market_open,True
2024-07-01,OKLO,8208.531752550518,8.65999984741211,71085.88372456493,106.6288255868474,market_open,True
2024-07-01,NLR,263.0885677421421,79.88292136894283,21016.283370013327,31.52442505501999,market_open,True
2024-07-02,SMR,12.800561524514706,11.055000305175781,141.51021155993143,0.21226531733989715,market_open,True
2024-07-02,OKLO,88.58033226761884,8.0,708.6426581409507,1.134864981781553,market_open,True
2024-07-02,NLR,-12.39420599518229,79.54543435532358,-985.9024993761308,1.4788537490641962,market_open,True
2024-07-03,SMR,1.4728343457428537,11.180000305175781,16.466288434878475,0.024699432652317714,market_open,True
2024-07-03,OKLO,-4.700617827320457,8.149999618530273,-38.310033499518326,0.05746505024927749,market_open,True
2024-07-03,NLR,0.6474232290373152,80.2700267053663,51.96867988449978,0.07795301982674967,market_open,True
2024-07-05,SMR,-40.63230938059837,11.989999771118164,-487.1813801733769,0.7307720702600654,market_open,False
2024-07-05,OKLO,-312.55511924759685,8.329999923706055,-2603.584119486419,3.9053761792296284,market_open,False
2024-07-05,NLR,-8.27408888134724,81.44127121784948,-673.8523166663933,1.01077847499959,market_open,False
2024-07-08,OKLO,-7979.856347743219,7.820000171661377,-62402.4780091851,93.60371701377765,market_open,False
2024-07-08,BTAL,249.08465802458542,18.784205482482538,4678.857398867705,34.25208403847197,market_open,False
2024-07-08,SMR,-560.1914922014792,12.859999656677246,-7204.062397384536,10.806093596076805,market_open,False
2024-07-08,NLR,-243.0676960946499,81.39163704377927,-19783.677697603387,29.67551654640508,market_open,False
2024-07-09,SMR,979.5121695993867,13.100000381469727,12831.609795406204,19.247414693109306,market_open,True
2024-07-09,BTAL,-249.08465802458542,18.745553720603066,-4669.2298379779095,7.003844756966864,market_open,True
2024-07-09,NLR,503.9254950240671,80.94497680167335,40790.23750449487,61.18535625674231,market_open,True
2024-07-09,BWXT,375.2354016556391,94.59343696522185,35494.806313632405,59.046392533415464,market_open,True
2024-07-10,SMR,-979.5121695993867,13.260000228881836,-12988.331593080411,19.482497389620615,market_open,True
2024-07-10,UVXY,209.98303691092252,21.540000915527344,4523.034807306483,139.19118591445826,market_open,True
2024-07-10,NLR,-503.9254950240671,81.29238003860998,-40965.30285264112,61.44795427896168,market_open,True
2024-07-10,BWXT,-375.2354016556391,93.58279557939555,-35115.57788729206,52.673366830938086,market_open,True
2024-07-11,UVXY,4139.441965832964,21.09000015258789,87300.83169104594,130.9512475365689,market_open,False
2024-07-12,UVXY,-53.23419741999351,21.079999923706055,-1122.176877552016,1.6832653163280242,market_open,False
2024-07-15,UVXY,81.70584517434145,20.84000015258789,1702.7498259005984,2.5541247388508976,market_open,True
2024-07-16,UVXY,-1.2438981967143263,21.389999389648438,-26.606981668504233,0.03991047250275635,market_open,True
2024-07-17,UVXY,-2.5093012734414515,22.690000534057617,-56.93604723449799,0.08540407085174699,market_open,True
2024-07-18,UVXY,1.0221477609602516,22.170000076293945,22.661015938472463,0.033991523907708696,market_open,True
2024-07-19,UVXY,-4.032550256912145,24.420000076293945,-98.47487758145375,0.14771231637218063,market_open,True
2024-07-22,UVXY,-4371.133048532127,24.770000457763672,-108272.9676130867,162.40945141963005,market_open,False
2024-07-22,TQQQ,12.602156188515128,72.75155985422961,916.8265202411085,161.2385894490446,market_open,False
2024-07-23,SMR,802.9132863799429,11.180000305175781,8976.570786757451,13.464856180136177,market_open,True
2024-07-23,LEU,206.48122757301445,43.189998626708984,8917.923935319679,13.376885902979518,market_open,True
2024-07-23,OKLO,9993.740250190864,9.010000228881836,90043.6019416053,135.06540291240796,market_open,True
2024-07-23,TQQQ,-12.602156188515128,72.83057700359886,-917.822306699031,1.3767334600485464,market_open,True
2024-07-24,SMR,-52.182664706708465,11.270000457763672,-588.0986551319326,0.8821479826978988,market_open,False
2024-07-24,LEU,-5.195614735433509,43.86000061035156,-227.87966546726526,0.3418194982008979,market_open,False
2024-07-24,OKLO,-511.37731224528216,9.170000076293945,-4689.3299923042305,7.033994988456346,market_open,False
2024-07-25,SMR,-750.7306216732344,10.489999771118164,-7875.164049523626,11.812746074285439,market_open,False
2024-07-25,LEU,-201.28561283758094,42.189998626708984,-8492.239729193816,12.738359593790724,market_open,False
2024-07-25,OKLO,-9482.362937945582,8.699999809265137,-82496.55575150935,123.74483362726403,market_open,False
2024-07-25,TQQQ,96.82146420958216,64.76024220169134,6270.18147253493,153.86880412724022,market_open,False
2024-07-26,TQQQ,1521.1149021484491,64.20707639218276,97666.34072353307,146.49951108529962,market_open,True
2024-07-29,TQQQ,-2.525627249751551,65.46157737780261,-165.33154363709795,0.24799731545564693,market_open,True
2024-07-30,TQQQ,-49.37433928789255,65.47146038275699,-3232.610098612059,4.848915147918089,market_open,False
2024-07-31,TQQQ,48.61599673940236,66.16291520608337,3216.576069928304,4.824864104892456,market_open,True
2024-08-01,SMR,102.96338982251646,10.3100004196167,1061.5525922753025,12.714559790376994,market_open,False
2024-08-01,TQQQ,-1614.6523965597896,67.7434010254526,-109382.04481685795,164.07306722528693,market_open,False
2024-08-02,SMR,891.35337293231,8.15999984741211,7273.443387117918,10.910165080676878,market_open,False
2024-08-02,LEU,225.77155896776762,39.45000076293945,8906.688173528462,13.360032260292694,market_open,False
2024-08-02,OKLO,10960.444530890654,8.119999885559082,88998.80833650878,133.49821250476316,market_open,False
2024-08-05,SMR,-188.41522772751182,7.320000171661377,-1379.1994993090038,2.0687992489635056,market_open,False
2024-08-05,LEU,-225.77155896776762,34.779998779296875,-7852.334545298911,11.778501817948365,market_open,False
2024-08-05,OKLO,-2389.6645521984683,7.110000133514404,-16990.51528518575,25.485772927778623,market_open,False
2024-08-05,EXC,100.28070502708758,38.282726551330356,3839.018808926613,42.24463370515445,market_open,False
2024-08-06,SMR,-805.9015350273146,9.15999984741211,-7382.057937879386,11.07308690681908,market_open,True
2024-08-06,OKLO,-8570.779978692186,7.789999961853027,-66766.37570706282,100.14956356059423,market_open,True
2024-08-06,EXC,-100.28070502708758,36.18478145153302,-3628.6353952108125,5.442953092816219,market_open,True
2024-08-06,TQQQ,486.78688342117954,53.46967402183298,26028.335974634483,154.38028116448874,market_open,True
2024-08-07,TQQQ,1347.1084507652308,56.8677115772306,76606.97484136709,114.91046226205064,market_open,True
2024-08-08,TQQQ,-1.3757908428281098,54.77356900205368,-75.35697466203906,0.1130354619930586,market_open,True
2024-08-09,SMR,119.38495665086725,8.279999732971191,988.5074091899581,25.25466297372772,market_open,True
2024-08-09,TQQQ,-1832.5195433435822,56.73929588610628,-103975.86858684386,155.9638028802658,market_open,True
2024-08-12,SMR,1293.9086116130122,9.5,12292.131810323615,18.438197715485423,market_open,True
2024-08-12,EXC,1440.1595291094523,35.991520193495354,51833.53077379761,77.75029616069642,market_open,True
2024-08-12,BWXT,396.97514613995946,97.34791197103341,38644.7015811209,57.96705237168135,market_open,True
2024-08-13,SMR,-3.7494308735331288,9.390000343322754,-35.20715718974101,0.05281073578461152,market_open,True
2024-08-13,EXC,-2.2670844603383102,36.02068953145659,-81.66194548743609,0.12249291823115413,market_open,True
2024-08-13,BWXT,-0.3292242983162055,96.6444267587151,-31.81769358580989,0.047726540378714835,market_open,True
2024-08-14,SMR,-88.05975254274563,10.0,-880.5975254274563,1.3208962881411845,market_open,True
2024-08-14,EXC,10.679181392113378,35.98179877965253,384.25615598243314,0.5763842339736497,market_open,True
2024-08-14,BWXT,5.023553538642432,96.93175786397829,486.9418752244195,0.7304128128366293,market_open,True
2024-08-15,SMR,63.80954308926994,9.6899995803833,618.3144457594758,0.9274716686392137,market_open,True
2024-08-15,EXC,-9.864707394600828,35.845688521495326,-353.60722862255295,0.5304108429338295,market_open,True
2024-08-15,BWXT,-2.7031519298258786,97.52625428741177,-263.6282824857065,0.39544242372855976,market_open,True
2024-08-16,SMR,21.330513216256804,9.239999771118164,197.09393723604583,0.29564090585406877,market_open,True
2024-08-16,EXC,-3.805281253929934,36.487352894195624,-138.84463997380874,0.20826695996071312,market_open,True
2024-08-16,BWXT,-0.6417247212577308,97.37782554854377,-62.48975795682319,0.09373463693523479,market_open,True
2024-08-19,SMR,44.13348356052893,9.104999542236328,401.8353476159104,0.6027530214238656,market_open,True
2024-08-19,EXC,-6.50162017144271,36.642907679312316,-238.23826770812994,0.3573574015621949,market_open,True
2024-08-19,BWXT,-1.6944233386842598,97.586405427342,-165.3526828943926,0.24802902434158888,market_open,True
2024-08-20,SMR,-1450.7579247136564,9.420000076293945,-13666.13976148669,20.499209642230035,market_open,True
2024-08-20,UVXY,40.51648899473509,22.06999969482422,894.1988997491522,157.67976182330608,market_open,True
2024-08-20,EXC,-1428.4000172212538,36.60402255435447,-52285.186447007094,78.42777967051065,market_open,True
2024-08-20,BWXT,-396.6301753905178,98.77829614156606,-39178.45292340586,58.767679385108785,market_open,True
2024-08-21,UVXY,4523.859820967084,22.969999313354492,103913.05698132589,155.86958547198884,market_open,True
2024-08-22,UVXY,-7.203251120188725,23.260000228881836,-167.54762270428307,0.2513214340564246,market_open,True
2024-08-23,UVXY,-362.23264937265503,24.1200008392334,-8737.051806866177,13.105577710299265,market_open,False
2024-08-26,UVXY,386.52858009243937,22.6299991607666,8747.141443104209,13.120712164656313,market_open,True
2024-08-27,UVXY,-97.22614137766777,23.299999237060547,-2265.369019922,3.398053529883,market_open,False
2024-08-28,UVXY,102.14622167267953,22.200000762939453,2267.646199064868,3.401469298597302,market_open,True
2024-08-29,UVXY,-185.00564668072457,22.8700008392334,-4231.079294851089,6.346618942276633,market_open,False
2024-08-30,UVXY,48.85777139902439,22.170000076293945,1083.1767956439228,1.6247651934658842,market_open,False
2024-09-03,UVXY,138.75726617934743,22.5,3122.038489035317,4.6830577335529755,market_open,True
2024-09-04,UVXY,-4588.998460754074,29.43000030517578,-135054.22610044357,202.58133915066537,market_open,False
2024-09-04,TQQQ,13.9208805877676,60.29538466648478,839.3648499356482,198.90628795670318,market_open,False
2024-09-05,UVXY,4633.133538010109,28.700000762939453,132970.9360756905,199.45640411353574,market_open,False
2024-09-05,TQQQ,-13.9208805877676,60.394157907297945,-840.7398604262751,1.2611097906394126,market_open,False
2024-09-06,UVXY,-4633.133538010109,26.510000228881836,-122824.3711530881,184.23655672963216,market_open,True
2024-09-06,TQQQ,38.36105550166766,60.85842855074683,2334.5935553794748,186.13747674504071,market_open,True
2024-09-09,TQQQ,2098.184443045308,57.85551392631573,121391.53926458683,182.08730889688024,market_open,True
2024-09-10,TQQQ,-3.485191072287762,59.05074711272051,-205.80313664917585,0.3087047049737638,market_open,True
2024-09-11,SMR,151.76940804003672,8.220000267028809,1247.544574615906,24.457880203049847,market_open,True
2024-09-11,TQQQ,-2133.0603074746878,60.43367291618013,-128908.66893241189,193.36300339861785,market_open,True
2024-09-12,SMR,1710.0833663403891,8.75,14963.229455478406,22.444844183217608,market_open,True
2024-09-12,EXC,1688.6382015837078,38.29567692496556,64667.54301100454,97.00131451650681,market_open,True
2024-09-12,BWXT,498.4359242863385,95.86809106597615,47784.10058003669,71.67615087005504,market_open,True
2024-09-13,SMR,44.767981955184496,8.949999809265137,400.6734299600863,0.6010101449401295,market_open,True
2024-09-13,EXC,-5.149375738413255,38.820678078233385,-199.9022578448063,0.29985338676720946,market_open,True
2024-09-13,BWXT,-4.216095720111753,97.97377195656992,-413.0668006292993,0.619600200943949,market_open,True
2024-09-16,SMR,-173.30484271441583,9.720000267028809,-1684.5231174615076,2.5267846761922614,market_open,True
2024-09-16,EXC,17.3981742595372,39.287340772737885,683.5280009579146,1.025292001436872,market_open,True
2024-09-16,BWXT,6.461335259146935,98.13268750521502,634.0681938522937,1.4642508935823209,market_open,True
2024-09-17,SMR,-0.709815050255429,9.829999923706055,-6.977481889856277,0.010466222834784416,market_open,False
2024-09-17,EXC,-9.107034683466281,39.238730435875475,-357.3484790147019,0.5360227185220529,market_open,False
2024-09-17,BWXT,3.638351445230626,97.49702253622182,354.72843285034554,0.5320926492755184,market_open,False
2024-09-18,SMR,93.60926141480695,9.010000228881836,843.4194667728702,1.2651292001593053,market_open,False
2024-09-18,EXC,-7.701840360454526,39.06373483317026,-300.862649568204,0.451293974352306,market_open,False
2024-09-18,BWXT,-2.190692552318353,97.59633800691083,-213.80357080528418,0.3207053562079263,market_open,False
2024-09-19,SMR,-33.673778172629454,9.569999694824219,-322.2580468356423,0.48338707025346345,market_open,True
2024-09-19,EXC,13.046958923873945,38.247069800699634,499.00794864826776,0.7485119229724017,market_open,True
2024-09-19,BWXT,-1.4387313362729515,97.83470961326316,-140.75786249576626,0.2111367937436494,market_open,True
2024-09-20,SMR,-70.00644830103988,10.210000038146973,-714.7658398241513,1.072148759736227,market_open,True
2024-09-20,EXC,21.106937194532065,38.54845933032535,813.6399100311507,1.2204598650467262,market_open,True
2024-09-20,BWXT,-1.251951557186942,99.32458638501707,-124.34957059167105,0.18652435588750657,market_open,True
2024-09-23,SMR,-1722.5351335120768,10.880000114440918,-18741.182449739896,28.111773674609843,market_open,True
2024-09-23,UVXY,49.168681971543236,23.170000076293945,1139.2383650319296,206.04783158703665,market_open,True
2024-09-23,EXC,-1718.232021179317,39.32623621733172,-67571.59834108113,101.3573975116217,market_open,True
2024-09-23,BWXT,-499.43813982482607,102.30432456347866,-51094.681556019044,76.64202233402857,market_open,True
2024-09-24,UVXY,5806.662703355247,23.389999389648438,135817.83708737357,203.72675563106037,market_open,True
2024-09-25,UVXY,-9.56546864620941,23.84000015258789,-228.04077398520704,0.3420611609778106,market_open,True
2024-09-26,UVXY,-0.08766486777858518,23.8700008392334,-2.092560467446113,0.0031388407011691695,market_open,True
2024-09-27,UVXY,-0.6060759773299651,24.1200008392334,-14.61855308183796,0.021927829622756943,market_open,True
